movie_id,title,original_title,overview,tagline,genres,tmdb_poster_url,poster_path,popularity,vote_average,vote_count,release_date,runtime
2061,Pusher,Pusher,A drug pusher grows increasingly desperate after a botched deal leaves him with a large debt to a ruthless drug lord.,You don't have a chance. Seize it!,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/9Myfvq4e2BySE5aosX8UzV9cUME.jpg,/8z2avGSJmoFdKNYaktA7QWe7m2C.jpg,6.160414,6.8,162.0,1996-08-30,105.0
2460,Earth,Tierra,"Angel, an exterminator recently released from a mental hospital, comes to rid a small Spanish town of tiny grubs in the soil. The local wine-making industry has found these pests responsible for giving their product an ""earthy"" taste that has divided local opinion. While in town, Angel becomes involved with two beautiful and very different women, and impacts their lives on a grand scale. Can either of these women accept the fact that Angel travels with a ""ghost"" of himself, or that he routinely speaks with the deseased townspeople?",,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",https://image.tmdb.org/t/p/w500/rGIoe43zo80lOs3HgN9mbHjb5jd.jpg,/6hnIOGziWKCWNlbRkQhnz4vpyec.jpg,1.502487,7.4,10.0,1996-05-20,125.0
37673,Destiny,المصير,"The story is set in the 12th century in Arab-ruled Spanish province Andalusia, where famed philosopher Averroes is appointed grand judge by the caliph and his liberal court judgements are not liked by everyone. The caliph's political rivals, centered around the leader of a fanatical Islamic sect, force the caliph to send Averroes into exile, but his ideas keep on living thanks to his students.",,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",https://image.tmdb.org/t/p/w500/mj1UGEPt29mSVUI3jT2vr3XLbHJ.jpg,/wSNcZH7kii3LH3b5DBCMRvaNk3Q.jpg,0.395469,6.9,9.0,1997-05-09,135.0
64559,The Swindle,Rien ne va plus,"Betty and Victor are a pair of scam artists. One day Betty brings in Maurice, a treasurer of a multinational company. Maurice is due to transfer 5 millions francs out of Switzerland, and Betty is convinced he plans to steal that money.",,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/i5WXCF18gdbTFDSAhluD2WLdgpu.jpg,/ikxQxOuXNW8WRvPVuusvPpmYGTO.jpg,0.760098,6.4,5.0,1997-10-15,105.0
19846,The Interview,The Interview,A duel between a suspected murderer and a detective pressed by people who want results. But whose skin is really wanted.,Two minds... one truth,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/yW462Tqs3pGcYFaNAAYlsfeDpcG.jpg,/38dRcFdb4HJP41TnZ5uMTwslszi.jpg,2.882197,6.8,32.0,1998-03-03,104.0
50008,RKO 281,RKO 281,"A film about the making of Citizen Kane. Orson Welles produces his greatest film, Citizen Kane, despite the opposition of the film's de facto subject, William Randolph Hearst.",,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/v8Z4ENMOAT5OpiMeS1PBNPui3X0.jpg,/3KiTfHHuSYlVGzQbnBcEOX8ymZm.jpg,5.170505,6.3,14.0,1999-11-20,83.0
95136,Bruno,Bruno,"The story of a unique young boy genius, Bruno, whose expression of his own individuality leads his family and community along an emotional journey.",The comedy that is long on originality and short on pants.,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/6gj9iMwlKZh3C4Q21q1qNu8idVE.jpg,/wvdhL2Cz4KEmcJhfPcTMb7XBom1.jpg,0.368794,7.4,8.0,2000-04-16,108.0
36282,Fudoh: The New Generation,極道戦国志 不動,"In order to settle a business dispute, a mob leader murders one of his own teenage sons. The surviving son vows to avenge his brother's death, and organizes his own gang of teenage killers to destroy his father's organization.",,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",https://image.tmdb.org/t/p/w500/kRlmTuDdZEGPbbXavNmiafUYYka.jpg,/6Y7CQwcUKtYk4FhEo42aVLKkVyt.jpg,1.647619,6.9,10.0,1996-10-12,98.0
84002,Of Freaks and Men,Про уродов и людей,"Dariya the maid getting a boy to touch her large breast is just one incident that occurs when Yohan and Victor infiltrate two families, forcing young Liza and blind Ekaterina to appear in porn, but they are not so innocent themselves.",,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/747Pva2PZtWUPGiQFsILoXLRPHt.jpg,/hDL4iKuJEedUsQ4vsI7oVNVJ9ek.jpg,0.557552,5.9,14.0,1998-05-20,93.0
9943,Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit,Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit,No overview found.,,"[{'id': 35, 'name': 'Comedy'}]",https://image.tmdb.org/t/p/w500/tIe3ZgVQLkplOf3pmUKPjDSbCbv.jpg,/qiHqQR6DrrTYk4SYg5mrcUABTYQ.jpg,0.763398,6.3,7.0,1998-08-27,89.0
21210,Dil Se..,दिल से,The clash between love and ideology is portrayed in this love story between a radio executive and a beautiful revolutionary.,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/rdnkOPYlHf8WaPRllTz3dsuzpp8.jpg,/pfEQqI471KmiuaxWMqhNCEVv022.jpg,1.891138,6.7,29.0,1998-08-22,163.0
21644,Molokai: The Story of Father Damien,Molokai: The Story of Father Damien,"The true story of the 19th century Belgian priest, Father Damien, who volunteered to go to the island of Molokai, to console and care for the lepers.",,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",https://image.tmdb.org/t/p/w500/fIjamNr5wMYZRjGmhAJ4ftOGJ1W.jpg,/vqXanmbYTlC940x7OKdJiL23zCi.jpg,0.213976,3.8,3.0,2002-06-20,0.0
9011,The Prophecy 3: The Ascent,The Prophecy 3: The Ascent,"The conclusion to The Prophecy Trilogy. Once again, Christopher Walken returns as the Arch-Angel Gabriel. As the War in Heaven and on Earth rages on, Pyriel, the Angel of Genocide, rises to power, intending to destroy all of mankind. The only one who stands in his way is Danyael, who was born of an Angel and a woman.",,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/rEqrwFt5xTsJozD2avYeprzYXVf.jpg,/rEqrwFt5xTsJozD2avYeprzYXVf.jpg,7.372901,5.5,38.0,2000-03-14,103.0
20882,Peculiarities of the National Fishing,Особенности национальной рыбалки,"General Ivolgin, forester Kuzmich, and good-natured Lyova lose their way on a fishing trip and wind up in a neighboring country, where they decide to have a good time anyway but end up leaving their vodka and fishing equipment behind.",,"[{'id': 35, 'name': 'Comedy'}]",https://image.tmdb.org/t/p/w500/7zHuIitFhPOLh24pTfGfwxAetli.jpg,/sMIDAQcG8pXxZXgcJK8P0E49mkm.jpg,1.740314,6.8,17.0,1998-01-01,95.0
10482,Guest House Paradiso,Guest House Paradiso,"Richie and Eddie are in charge of the worst hotel in the UK, Guest House Paradiso, neighbouring a nuclear power plant. The illegal immigrant chef has fled and all the guests have gone. But when a famous Italian filmstar, Gina Carbonara, who is in hiding from a fiance she doesn't want to marry, arrives at the hotel, things get very interesting!",Pay to check in... pray to check out!,"[{'id': 35, 'name': 'Comedy'}]",https://image.tmdb.org/t/p/w500/8kHQZ0O28QD6GPLDcDzM1WMgRBg.jpg,/pZBWG1VRAmU3kEIuOUrGfO9jbf6.jpg,3.150288,6.3,41.0,1999-12-03,89.0
32166,Chasing Sleep,Chasing Sleep,"A college professor wakes up to find his wife has not returned home, then struggles to understand her disappearance.",The nightmare begins when you open your eyes...,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/5pC2f3ewFmDV9KA6XbZLPx6tPb8.jpg,/dAQvdUzLlwNhYtpkx5u0k0kZHsO.jpg,1.800665,6.4,16.0,2000-09-08,104.0
204839,The Stepdaughter,The Stepdaughter,"After a childhood spent going from one abusive foster home to the next, Susan seeks revenge on the mother who abandoned her. Susan's search leads her to a ranch where her long-lost sister begins to suspect the beautiful drifter isn't who she claims.",,"[{'id': 27, 'name': 'Horror'}]",https://image.tmdb.org/t/p/w500/srpZVN2pqh5YxAK1S2l1ESqnPaD.jpg,/jFww8j840bc08V1MTx8JR5R7fzW.jpg,0.944486,4.7,3.0,2000-10-31,92.0
20160,Restless,Levottomat,"An old dog has a hard time learning new tricks in this drama set in Turku. Ari, a paramedic, is a chronic womanizer; he makes it a point of pride to never sleep with the same woman twice, and his nights are a long series of brazen one-night stands. But when Ari meets Tiina (Laura Malmivaara), something unexpected happens - he falls in love. For the first time, Ari finds himself pursuing a long-term relationship, and he makes a genuine effort to remain faithful to her. But old habits die hard; Tiina introduces Ari to her circle of friends and temptation arises as he encounters Hanna-Riikka, a theology student, and Ilona, who is soon to be married. Despite Ari's feelings for Tiina, he begins having affairs with both Hanna-Riikka and Ilona, leading to an unpleasant revelation on the day of Ilona's nuptials. ~ Mark Deming, Allrovi",,"[{'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/2MQyo1msG02u7MPZe3IxvmPOkgZ.jpg,/2MQyo1msG02u7MPZe3IxvmPOkgZ.jpg,1.744298,5.2,16.0,2000-01-28,106.0
28943,Shiner,Shiner,The past catches up with a ruthlessly ambitious boxing promoter.,,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",https://image.tmdb.org/t/p/w500/8Ccd7MeyNM7Lp580GCkQ1gVoCA0.jpg,/5sCkp9lQjzh8KlVscxPz9R7KGSG.jpg,3.314408,5.1,10.0,2000-09-22,99.0
33355,For Love or Country: The Arturo Sandoval Story,For Love or Country: The Arturo Sandoval Story,"In the early 1970s, Cuban trumpeter Arturo Sandoval (Andy Garcia) is torn between his own musical dreams and the dreams of his wife, Marianela (Mía Maestro), a fervent supporter of the ideals of the Castro revolution. Also starring Charles S. Dutton as Dizzy Gillespie and José Zúñiga as Paquito D'Rivera, this gripping jazz biopic is at once a detailed portrait of a musician and a stinging critique",,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/f2x9VlBE819oz0uGgQZyCOJqsVT.jpg,/t6n1R92Wsmk5D6R3vzMEA2HHFX0.jpg,0.642243,6.3,3.0,2000-11-18,0.0
49671,Paragraph 175,Paragraph 175,"During the Nazi regime, there was widespread persecution of homosexual men, which started in 1871 with the Paragraph 175 of the German Penal Code. Thousands were murdered in concentration camps. This powerful and disturbing documentary, narrated by Rupert Everett, presents for the first time the largely untold testimonies of some of those who survived.",,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",https://image.tmdb.org/t/p/w500/jpWAael8IHvFJe50WZ1dTOY1kip.jpg,/jpWAael8IHvFJe50WZ1dTOY1kip.jpg,1.095428,4.2,6.0,2000-01-22,81.0
15917,Devdas,Devdas,Devdas is sent away by his father so he can improve himself but upon his return his father still doesn’t welcome him back. Devdas and Paro are in love but Paro is a lower caste and is set to be married to an older widower. Devdas is devastated &amp; leaves home. He becomes an alcoholic womanizer and falls in love with a courtesan. Paro tries to get Devdas away from drinking before he self destructs.,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/dUBFi7bnLRfm4WaTh4ZoF2tbBJj.jpg,/iYxhiktdqd8oZ2jawvSkkijE9ve.jpg,4.641126,7.4,78.0,2002-07-12,185.0
10706,Mimic 2,Mimic 2,"When a cockroach-spread plague threatened to decimate the child population of New York City in the original Mimic, biologist Susan Tyler and her research associates developed a species of ""Judas"" bugs and introduced them into the environment, where they were to ""mimic"" the diseased roaches and infiltrate their grubby habitats. The plan worked until the bugs evolved to mimic their next prey.....humans! Just when they were all thought to be dead, the giant cockroaches are back, and this time they've mutated to take on human form!",Nothing will stop them...,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/13tSI83ucR7XuQcr7muAjNIgH91.jpg,/13tSI83ucR7XuQcr7muAjNIgH91.jpg,4.88911,4.8,54.0,2001-07-17,82.0
19738,Revolutionary Girl Utena: The Movie,少女革命ウテナ アドゥレセンス黙示録,"In a loose retelling of the Revolutionary Girl Utena TV series, Utena Tenjou arrives at Ohtori Academy, only to be immediately swept up in a series of duels for the hand of her classmate Anthy Himemiya and the power she supposedly holds. At the same time, Utena reunites with Touga Kiryuu, a friend from her childhood who seems to know the secrets behind the duels. Utena must discover those secrets for herself, before the power that rules Ohtori claims her and her friends, new and old.","Alone, we have the power to revolutionize the world.","[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",https://image.tmdb.org/t/p/w500/4gEuxmg7OTc9Nxbg5pj5cVTaKCh.jpg,/92QbaYRFnMXsJTQcLvHbXGpDAmT.jpg,2.701511,7.3,12.0,1999-08-14,87.0
18836,The Quickie,The Quickie,"A crime soap opera about a Russian mobster retiring from ""the business"" on New Year's Eve, only to discover he has been targeted for death by a rival mobster.",,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",https://image.tmdb.org/t/p/w500/vZL6TqLtWoJF69ge6G01YP30TcH.jpg,/c9VbpbYoKAdB9ILh2shG8JGvkKY.jpg,1.434499,4.3,4.0,2001-06-04,99.0
10978,The Best Man's Wedding,Jalla! Jalla!,"Roro and Måns who are best friends, work at the park management and get to do all the shit jobs - clean up duck ponds and pick up dog poop. Roro's Swedish girlfriend Lisa wants to be introduced to his family but he refuses for a long time because of his Lebanese family traditions. When Roro finally decides to introduce Lisa to his family, he walks into the apartment full of relatives who are...","Love, Friendships... and Penispumps?!","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/nwx3W0NAv7OOgODBoYHh62yaKDs.jpg,/z2rNpUDsEODLAjuL8JsQM6ITB9S.jpg,5.11229,5.9,32.0,2000-12-22,88.0
41714,The Beautiful Country,The Beautiful Country,"After reuniting with his mother in Ho Chi Minh City, a family tragedy causes Binh to flee from Viet Nam to America. Landing in New York, Binh begins a road trip to Texas, where his American father is said to live.",An epic story of hope.,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/cyPJuYz3c8kL7FcjfJDoB2o5yVt.jpg,/gyVvWBGnfVAIdIaEsDpDYgbwmUX.jpg,1.052618,6.3,10.0,2004-03-13,137.0
27245,Electric Dragon 80.000 V,Electric Dragon 80.000 V,"A young boy gets jolted with electricity as he's climbing a cable pylon. As he gets older, he experiences intense fits of violence in which bolts of electricity burst from his fists. Elsewhere in Tokyo, there is an electronics wizard who also happens to be a vigilante with a taste for electric weapons. When the pair catch each others attention, the result is a battle that will light up the city.",,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/sD1wwY9CBGrFCQwZFkplHKN66yr.jpg,/oBbXnW1EpYJAOxpSFMl37vA4n8g.jpg,2.238958,6.1,15.0,2001-01-31,55.0
11553,Millennium Mambo,千禧曼波,"Taipei. A voice off-camera looks back ten years to 2000, when Vicky was in an on-again off-again relationship with Hao-Hao...",,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/wSc6tOp1yoAFbZqxG5XVGHcFvRN.jpg,/zaPDSAlrGKV4Bgz6vvkZxPZrrxD.jpg,3.039627,7.2,32.0,2001-10-31,119.0
35110,Samouraïs,Samouraïs,An ageless Demon Warrior is magically impregnated into the womb of a Parisian Kung-Fu Master's girlfriend. But what is the Demon's relationship with a new-release blockbuster fighting game?,,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",https://image.tmdb.org/t/p/w500/rfg7K8NYj3lfMf2Jhw1GnO1bHOt.jpg,/jH1IUmrKAa9l9iPT5UiLvJDUPQI.jpg,1.944397,2.6,6.0,2002-06-19,90.0
9298,Ali G Indahouse,Ali G Indahouse,"Ali G unwittingly becomes a pawn in the evil Chancellor's plot to overthrow the Prime Minister of Great Britain. However, instead of bringing the Prime Minister down, Ali is embraced by the nation as the voice of youth and 'realness', making the Prime Minister and his government more popular than ever.",Me iz introducin a white paper.,"[{'id': 35, 'name': 'Comedy'}]",https://image.tmdb.org/t/p/w500/pjKvQrVpekshVM6DUDOt3ImhAVH.jpg,/pjKvQrVpekshVM6DUDOt3ImhAVH.jpg,13.994306,6.0,332.0,2002-03-21,85.0
27324,Pulse,回路,"After one of their friends commits suicide, strange things begin happening to a group of young Tokyo residents. One of them sees visions of his dead friend in the shadows on the wall, while another's computer keeps showing strange, ghostly images. Is their friend trying to contact them from beyond the grave, or is there something much more sinister going on?",,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/c3zEimDraIyMSasPMGDaNOrhnzn.jpg,/2unV6GQtDKszsEGql5Dylxg4sVP.jpg,4.122317,6.1,89.0,2001-02-10,118.0
14752,Dil Chahta Hai,Dil Chahta Hai,"Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.",Welcome to a summer of their lives you will never forget.,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/d5yjk7hbv8AK0DR0oJUrSGHMn9A.jpg,/3Rwy4UjWBGEbD23xjyeBsL3OnXQ.jpg,4.558793,7.1,71.0,2001-07-24,183.0
11178,My Sassy Girl,엽기적인 그녀,Based on a series of true stories posted by Ho-sik Kim on the Internet describing his relationship with his girlfriend. These were later transformed into a best-selling book and the movie follows the book closely. It describes the meeting of Kyun-woo and an unnamed girl. Kyun-woo is shamed into assisting the girl because the other passengers mistakenly think she is his girlfriend.,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/grFSgOnSt8saknfRUY05wLGVJ7T.jpg,/i964xFDEMwZ5uaweParv8ItBfbJ.jpg,5.980499,7.3,158.0,2001-07-27,123.0
18248,The Foreigner,The Foreigner,This story is about a freelance agent (Seagal) who is the courier of a package from France to Germany. He soon finds that many people want to get their hands on it.,"If they think they can stop him, they're dead wrong.","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/esfi6vzwvq5M6H5OisFvG58mSvt.jpg,/esfi6vzwvq5M6H5OisFvG58mSvt.jpg,4.266051,3.7,41.0,2003-06-01,96.0
40432,Planta 4ª,Planta 4ª,Growing up together. All emotions pass the revue. Friendship and hope survive all.,,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/5vsQpIDyyMYmUXemOxhmfPLgXIf.jpg,/bODGLU8FhRlAPkgbpErMGMYC0FI.jpg,0.685347,7.1,10.0,2003-10-31,100.0
12703,The Brown Bunny,The Brown Bunny,"Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love.","I'm not going to be okay, Bud.","[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/bGzU4TgdqmMjIfPIgf2MjDW6H7c.jpg,/f8HomPJlyPGIWgBODNbWQrRgjxW.jpg,4.735377,5.5,63.0,2004-08-27,93.0
27079,High Roller: The Stu Ungar Story,Stuey,"Based on the true story of the rise and fall of poker legend Stu ""The Kid"" Ungar.",,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",https://image.tmdb.org/t/p/w500/bOPvntl8GRavuMIOTOVzeeoFBRj.jpg,/bOPvntl8GRavuMIOTOVzeeoFBRj.jpg,0.888157,10.0,1.0,2003-05-01,120.0
54764,Pearls and Pigs,Helmiä ja sikoja,"When their bootlegging father ends up in jail, four twenty-something brothers need money to pay his debts to local crooks. Next, their 9-year-old half-sister is dumped on their doorstep by her prostitute mother. A karaoke set helps reveal that the little girl is quite a singer, just as a talent contest for children is coming up on national television offering more than enough money to the winner. If only the kid weren't so hopelessly shy...",,"[{'id': 35, 'name': 'Comedy'}]",https://image.tmdb.org/t/p/w500/pUmJWFUbVb7P9vQeXRZDQz2H4R.jpg,/stxmrJRyYRADuCYbY560yxVaNBh.jpg,0.480027,6.1,10.0,2003-08-29,107.0
120360,An Injury to One,An Injury to One,"An experimental documentary exploring the turn-of-century lynching of union organizer Frank Little in Butte, Montana.",,"[{'id': 99, 'name': 'Documentary'}]",https://image.tmdb.org/t/p/w500/xivKUtyOMKdXS8lScZ8iVsuizxi.jpg,/5W4ZED4FCb3NUuwnVWQupblynsN.jpg,0.04201,7.0,1.0,2002-09-09,53.0
21200,Intimate Strangers,Confidences trop intimes,"Because she picked the wrong door, Anna ends up confessing her marriage problems to a financial adviser named William Faber. Touched by her distress, somewhat excited as well, Faber does not have the courage to tell her that he is not a psychiatrist. From appointment to appointment, a strange ritual is created between them. William is moved and fascinated to hear the secrets no man ever heard.",,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",https://image.tmdb.org/t/p/w500/yutL7HnWZoeXZAACXq0Hl5Ic0C7.jpg,/bOHC2Us8Tnh8VwuMms78bSgboIM.jpg,6.91026,5.8,17.0,2004-02-05,104.0
12608,Illusive Tracks,Skenbart,"Christmas 1945. In a train from Stockholm to Berlin are a motley collection. It is the failure of the author Gunnar who wants to leave his old life and make a contribution in Berlin; physician Henry who plan to marry Marie and likewise Henry's current wife Karin, who he plans to kill during the journey, the middle-aged gay couple Pompe and Sixten, a soldier going to Uppsala but is on the wrong train: the cheerful and cynical old Margaret, and a dressed elf and a surly conductor. With the train are also a number of Baltic refugees accompanied by two nuns to be sent to Germany.",,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/fYr2mCTp7ynjMjqQshvO0hQtoXt.jpg,/fYr2mCTp7ynjMjqQshvO0hQtoXt.jpg,0.776818,5.5,10.0,2003-12-24,100.0
9694,One Missed Call,着信アリ,"People mysteriously start receiving voicemail messages from their future selves, in the form of the sound of them reacting to their own violent deaths, along with the exact date and time of their future death, listed on the message log. The plot thickens as the surviving characters persue the answers to this mystery which could save their live",Death cannot be put on hold...,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://image.tmdb.org/t/p/w500/8ujSEEePCVMyi7Mt1RQMXd6SWmy.jpg,/3x0PDN2CRp2Vl3Wn9JRXDZQdVHJ.jpg,6.703174,5.8,100.0,2003-11-03,112.0
40823,The Man Who Copied,O Homem Que Copiava,"André, 19, lives in Porto Alegre, Brazil, and works as a photocopier operator. He likes to see his neighbor Sílvia with a pair of binoculars. She works selling clothes. Becoming attracted to her, he tries to get nearer, and goes to her shop to buy something, but finds out that he can't afford it. So he puts the photocopier to other uses, and begins to envisage fishy schemes to earn some money.","Life is original, everything else is copy","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/3RsEkEdLEFd0Q5HThqMd4X8tYZk.jpg,/3RsEkEdLEFd0Q5HThqMd4X8tYZk.jpg,3.954105,7.0,60.0,2003-06-13,123.0
24747,Bobby Jones: Stroke of Genius,Bobby Jones: Stroke of Genius,"The story of golf icon and legend, Bobby Jones, who retired from competition at the tender age of 28.",,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/wzbV4jsCWZqOEAmyjjGemLNZbK7.jpg,/cvWzDZ3QskwYH2OETPw6lLn0ds.jpg,4.052084,5.5,19.0,2004-04-30,120.0
30973,The Visual Bible: The Gospel of John,The Visual Bible: The Gospel of John,A word for word depiction of the life of Jesus Christ from the Good News Translation Bible as recorded in the Gospel of John.,For God loved the world So much...,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",https://image.tmdb.org/t/p/w500/rKbmbnYfFhgTjGoDU9F4pIhVvKh.jpg,/aqd9dYniWpnf4ZSLFKhRJnACO9a.jpg,1.551648,8.2,12.0,2003-09-11,125.0
3396,The Yes Men,The Yes Men,"A comic, biting and revelatory documentary following a small group of prankster activists as they gain worldwide notoriety for impersonating the World Trade Organization (WTO) on television and at business conferences around the world.",Changing the world one prank at a time.,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",https://image.tmdb.org/t/p/w500/lbwXEMe4fz6hj3ySwgstRJx38Wz.jpg,/lbwXEMe4fz6hj3ySwgstRJx38Wz.jpg,2.647884,7.0,28.0,2003-09-07,80.0
10296,The Football Factory,The Football Factory,"The Football Factory is more than just a study of the English obsession with football violence, it's about men looking for armies to join, wars to fight and places to belong. A forgotten culture of Anglo Saxon males fed up with being told they're not good enough and using their fists as a drug they describe as being more potent than sex and drugs put together.",What Else You Gonna Do On A Saturday?,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/ja76eLRw7XSc1VdlNXEb8ufTIoW.jpg,/ja76eLRw7XSc1VdlNXEb8ufTIoW.jpg,8.623333,6.5,83.0,2004-05-13,91.0
38724,Some Came Running,Some Came Running,"Dave Hirsch, a writer and army veteran, returns to 1948 Parkman, Indiana, his hometown. His prosperous brother introduces him to Gwen French...",Everyone knew Dave was back in town ... and woman-trouble must be close behind !,"[{'id': 18, 'name': 'Drama'}]",https://image.tmdb.org/t/p/w500/1MU776Znpod129nuoZenRhdlALv.jpg,/ods89aQurv2Iqo813PORQL1H7lI.jpg,1.796844,6.1,19.0,1958-12-18,137.0
56616,"Goodbye, Dragon Inn",不散,"Goodbye, Dragon Inn is set in the approximately ninety minutes of the last feature at an old Taipei cinema that is closing down, showing King Hu's 1967 sword-fighting classic Dragon Inn. Only a few people are present in the cinema, and a variety of subplots are developed around them. Throughout the film, the ticket woman tries to find the projectionist, searching for him in order to present him with a steamed bun. A young Japanese tourist wanders around the cinema in search of a homosexual encounter. An older man tells him that the cinema is haunted. An old man, who was one of the actors who appeared in the original Dragon Inn, watches the film with tears in his eyes. Outside the theater, he encounters an older man who had been watching the film with his grandson; this man also starred in the original film. The film is shot with almost no camera movement, most shots lasting well over thirty seconds. There are only about a dozen of lines of dialogue.",,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",https://image.tmdb.org/t/p/w500/js1uTY2FuKspVRQWLudFkEteFI5.jpg,/nBfq81djHTbaeKFuWLiJm1VrACJ.jpg,0.929244,6.9,18.0,2003-08-29,82.0
1280,3-Iron,빈집,"A young man, whose only possession is a motorcycle, spends his time riding around the city looking for empty apartments. After finding one, he hangs out for a while, fixing himself something to eat, washing laundry or making small repairs in return. He always tries to leave before the owners get back but in one ostensibly empty mansion he meets the abused wife of a rich man and she escapes with him...",,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",https://image.tmdb.org/t/p/w500/8ens4pTquSxN7J9EgL0NOehWwdZ.jpg,/hr8ghKbdo3UGUROYafpN38Sohfe.jpg,12.949881,7.7,225.0,2004-10-15,88.0
